2022-11-11 18:25:06 status half-configured xfce4-taskmanager:arm64 1.2.3-0ubuntu1
2022-11-11 18:25:06 status installed xfce4-taskmanager:arm64 1.2.3-0ubuntu1
2022-11-11 18:25:06 configure xfce4-timer-plugin:arm64 1.7.0-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-timer-plugin:arm64 1.7.0-1
2022-11-11 18:25:06 status half-configured xfce4-timer-plugin:arm64 1.7.0-1
2022-11-11 18:25:06 status installed xfce4-timer-plugin:arm64 1.7.0-1
2022-11-11 18:25:06 configure xfce4-battery-plugin:arm64 1.1.3-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-battery-plugin:arm64 1.1.3-1
2022-11-11 18:25:06 status half-configured xfce4-battery-plugin:arm64 1.1.3-1
2022-11-11 18:25:06 status installed xfce4-battery-plugin:arm64 1.1.3-1
2022-11-11 18:25:06 configure xfce4-clipman-plugin:arm64 2:1.4.4-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-clipman-plugin:arm64 2:1.4.4-1
2022-11-11 18:25:06 status half-configured xfce4-clipman-plugin:arm64 2:1.4.4-1
2022-11-11 18:25:06 status installed xfce4-clipman-plugin:arm64 2:1.4.4-1
2022-11-11 18:25:06 configure xfce4-datetime-plugin:arm64 0.8.0-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-datetime-plugin:arm64 0.8.0-1
2022-11-11 18:25:06 status half-configured xfce4-datetime-plugin:arm64 0.8.0-1
2022-11-11 18:25:06 status installed xfce4-datetime-plugin:arm64 0.8.0-1
2022-11-11 18:25:06 configure xfce4-diskperf-plugin:arm64 2.6.2-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-diskperf-plugin:arm64 2.6.2-1
2022-11-11 18:25:06 status half-configured xfce4-diskperf-plugin:arm64 2.6.2-1
2022-11-11 18:25:06 status installed xfce4-diskperf-plugin:arm64 2.6.2-1
2022-11-11 18:25:06 configure xfce4-pulseaudio-plugin:arm64 0.4.3-0ubuntu1 <none>
2022-11-11 18:25:06 status unpacked xfce4-pulseaudio-plugin:arm64 0.4.3-0ubuntu1
2022-11-11 18:25:06 status half-configured xfce4-pulseaudio-plugin:arm64 0.4.3-0ubuntu1
2022-11-11 18:25:06 status installed xfce4-pulseaudio-plugin:arm64 0.4.3-0ubuntu1
2022-11-11 18:25:06 configure xfce4-cpugraph-plugin:arm64 1.1.0-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-cpugraph-plugin:arm64 1.1.0-1
2022-11-11 18:25:06 status half-configured xfce4-cpugraph-plugin:arm64 1.1.0-1
2022-11-11 18:25:06 status installed xfce4-cpugraph-plugin:arm64 1.1.0-1
2022-11-11 18:25:06 configure xfce4-genmon-plugin:arm64 4.0.2-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-genmon-plugin:arm64 4.0.2-1
2022-11-11 18:25:06 status half-configured xfce4-genmon-plugin:arm64 4.0.2-1
2022-11-11 18:25:06 status installed xfce4-genmon-plugin:arm64 4.0.2-1
2022-11-11 18:25:06 configure exo-utils:arm64 0.12.11-1ubuntu1.20.04.1 <none>
2022-11-11 18:25:06 status unpacked exo-utils:arm64 0.12.11-1ubuntu1.20.04.1
2022-11-11 18:25:06 status half-configured exo-utils:arm64 0.12.11-1ubuntu1.20.04.1
2022-11-11 18:25:06 status installed exo-utils:arm64 0.12.11-1ubuntu1.20.04.1
2022-11-11 18:25:06 configure xfce4-panel:arm64 4.14.3-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-panel:arm64 4.14.3-1
2022-11-11 18:25:06 status half-configured xfce4-panel:arm64 4.14.3-1
2022-11-11 18:25:06 status installed xfce4-panel:arm64 4.14.3-1
2022-11-11 18:25:06 configure xfce4-notifyd:arm64 0.4.4-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-notifyd:arm64 0.4.4-1
2022-11-11 18:25:06 status half-configured xfce4-notifyd:arm64 0.4.4-1
2022-11-11 18:25:06 status installed xfce4-notifyd:arm64 0.4.4-1
2022-11-11 18:25:06 configure xfce4-settings:arm64 4.14.3-0ubuntu1 <none>
2022-11-11 18:25:06 status unpacked xfce4-settings:arm64 4.14.3-0ubuntu1
2022-11-11 18:25:06 status half-configured xfce4-settings:arm64 4.14.3-0ubuntu1
2022-11-11 18:25:06 status installed xfce4-settings:arm64 4.14.3-0ubuntu1
2022-11-11 18:25:06 configure xfce4-screenshooter:arm64 1.9.7-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-screenshooter:arm64 1.9.7-1
2022-11-11 18:25:06 status half-configured xfce4-screenshooter:arm64 1.9.7-1
2022-11-11 18:25:06 status installed xfce4-screenshooter:arm64 1.9.7-1
2022-11-11 18:25:06 configure xfce4-terminal:arm64 0.8.9.1-1 <none>
2022-11-11 18:25:06 status unpacked xfce4-terminal:arm64 0.8.9.1-1
2022-11-11 18:25:06 status half-configured xfce4-terminal:arm64 0.8.9.1-1
2022-11-11 18:25:07 status installed xfce4-terminal:arm64 0.8.9.1-1
2022-11-11 18:25:07 configure xfburn:arm64 0.6.2-1 <none>
2022-11-11 18:25:07 status unpacked xfburn:arm64 0.6.2-1
2022-11-11 18:25:07 status half-configured xfburn:arm64 0.6.2-1
2022-11-11 18:25:07 status installed xfburn:arm64 0.6.2-1
2022-11-11 18:25:07 configure xfce4-cpufreq-plugin:arm64 1.2.1-1 <none>
2022-11-11 18:25:07 status unpacked xfce4-cpufreq-plugin:arm64 1.2.1-1
2022-11-11 18:25:07 status half-configured xfce4-cpufreq-plugin:arm64 1.2.1-1
2022-11-11 18:25:07 status installed xfce4-cpufreq-plugin:arm64 1.2.1-1
2022-11-11 18:25:07 configure xfce4-fsguard-plugin:arm64 1.1.1-1 <none>
2022-11-11 18:25:07 status unpacked xfce4-fsguard-plugin:arm64 1.1.1-1
2022-11-11 18:25:07 status half-configured xfce4-fsguard-plugin:arm64 1.1.1-1
2022-11-11 18:25:07 status installed xfce4-fsguard-plugin:arm64 1.1.1-1
2022-11-11 18:25:07 configure xfce4-smartbookmark-plugin:arm64 0.5.1-1 <none>
2022-11-11 18:25:07 status unpacked xfce4-smartbookmark-plugin:arm64 0.5.1-1
2022-11-11 18:25:07 status half-configured xfce4-smartbookmark-plugin:arm64 0.5.1-1
2022-11-11 18:25:07 status installed xfce4-smartbookmark-plugin:arm64 0.5.1-1
2022-11-11 18:25:07 configure xfce4-netload-plugin:arm64 1.3.2-1 <none>
2022-11-11 18:25:07 status unpacked xfce4-netload-plugin:arm64 1.3.2-1
2022-11-11 18:25:07 status half-configured xfce4-netload-plugin:arm64 1.3.2-1
2022-11-11 18:25:07 status installed xfce4-netload-plugin:arm64 1.3.2-1
2022-11-11 18:25:07 configure xfce4-systemload-plugin:arm64 1:1.2.3-1ubuntu1 <none>
2022-11-11 18:25:07 status unpacked xfce4-systemload-plugin:arm64 1:1.2.3-1ubuntu1
2022-11-11 18:25:07 status half-configured xfce4-systemload-plugin:arm64 1:1.2.3-1ubuntu1
2022-11-11 18:25:07 status installed xfce4-systemload-plugin:arm64 1:1.2.3-1ubuntu1
2022-11-11 18:25:07 configure libthunarx-3-0:arm64 1.8.14-0ubuntu1 <none>
2022-11-11 18:25:07 status unpacked libthunarx-3-0:arm64 1.8.14-0ubuntu1
2022-11-11 18:25:07 status half-configured libthunarx-3-0:arm64 1.8.14-0ubuntu1
2022-11-11 18:25:07 status installed libthunarx-3-0:arm64 1.8.14-0ubuntu1
2022-11-11 18:25:07 configure xfce4-mailwatch-plugin:arm64 1.2.0-3 <none>
2022-11-11 18:25:07 status unpacked xfce4-mailwatch-plugin:arm64 1.2.0-3
2022-11-11 18:25:07 status half-configured xfce4-mailwatch-plugin:arm64 1.2.0-3
2022-11-11 18:25:07 status installed xfce4-mailwatch-plugin:arm64 1.2.0-3
2022-11-11 18:25:07 configure xfdesktop4:arm64 4.14.2-1 <none>
2022-11-11 18:25:07 status unpacked xfdesktop4:arm64 4.14.2-1
2022-11-11 18:25:07 status half-configured xfdesktop4:arm64 4.14.2-1
2022-11-11 18:25:07 status installed xfdesktop4:arm64 4.14.2-1
2022-11-11 18:25:07 configure xfce4-verve-plugin:arm64 2.0.0-1 <none>
2022-11-11 18:25:07 status unpacked xfce4-verve-plugin:arm64 2.0.0-1
2022-11-11 18:25:07 status half-configured xfce4-verve-plugin:arm64 2.0.0-1
2022-11-11 18:25:07 status installed xfce4-verve-plugin:arm64 2.0.0-1
2022-11-11 18:25:07 configure thunar:arm64 1.8.14-0ubuntu1 <none>
2022-11-11 18:25:07 status unpacked thunar:arm64 1.8.14-0ubuntu1
2022-11-11 18:25:07 status half-configured thunar:arm64 1.8.14-0ubuntu1
2022-11-11 18:25:07 status installed thunar:arm64 1.8.14-0ubuntu1
2022-11-11 18:25:07 configure xfce4-places-plugin:arm64 1.8.1-1 <none>
2022-11-11 18:25:07 status unpacked xfce4-places-plugin:arm64 1.8.1-1
2022-11-11 18:25:07 status half-configured xfce4-places-plugin:arm64 1.8.1-1
2022-11-11 18:25:07 status installed xfce4-places-plugin:arm64 1.8.1-1
2022-11-11 18:25:07 configure xfce4-session:arm64 4.14.2-0ubuntu1 <none>
2022-11-11 18:25:07 status unpacked xfce4-session:arm64 4.14.2-0ubuntu1
2022-11-11 18:25:07 status half-configured xfce4-session:arm64 4.14.2-0ubuntu1
2022-11-11 18:25:07 status installed xfce4-session:arm64 4.14.2-0ubuntu1
2022-11-11 18:25:07 configure thunar-media-tags-plugin:arm64 0.3.0-2 <none>
2022-11-11 18:25:07 status unpacked thunar-media-tags-plugin:arm64 0.3.0-2
2022-11-11 18:25:07 status half-configured thunar-media-tags-plugin:arm64 0.3.0-2
2022-11-11 18:25:07 status installed thunar-media-tags-plugin:arm64 0.3.0-2
2022-11-11 18:25:08 configure xfce4:all 4.14 <none>
2022-11-11 18:25:08 status unpacked xfce4:all 4.14
2022-11-11 18:25:08 status half-configured xfce4:all 4.14
2022-11-11 18:25:08 status installed xfce4:all 4.14
2022-11-11 18:25:08 configure thunar-archive-plugin:arm64 0.4.0-2 <none>
2022-11-11 18:25:08 status unpacked thunar-archive-plugin:arm64 0.4.0-2
2022-11-11 18:25:08 status half-configured thunar-archive-plugin:arm64 0.4.0-2
2022-11-11 18:25:08 status installed thunar-archive-plugin:arm64 0.4.0-2
2022-11-11 18:25:08 configure xfce4-goodies:arm64 4.14.0 <none>
2022-11-11 18:25:08 status unpacked xfce4-goodies:arm64 4.14.0
2022-11-11 18:25:08 status half-configured xfce4-goodies:arm64 4.14.0
2022-11-11 18:25:08 status installed xfce4-goodies:arm64 4.14.0
2022-11-11 18:25:08 trigproc libgdk-pixbuf2.0-0:arm64 2.40.0+dfsg-3ubuntu0.4 <none>
2022-11-11 18:25:08 status half-configured libgdk-pixbuf2.0-0:arm64 2.40.0+dfsg-3ubuntu0.4
2022-11-11 18:25:08 status installed libgdk-pixbuf2.0-0:arm64 2.40.0+dfsg-3ubuntu0.4
2022-11-11 18:25:08 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2022-11-11 18:25:08 status half-configured libc-bin:arm64 2.31-0ubuntu9
2022-11-11 18:25:09 status installed libc-bin:arm64 2.31-0ubuntu9
2022-11-11 18:25:35 startup archives unpack
2022-11-11 18:25:45 install distro-info-data:all <none> 0.43ubuntu1.11
2022-11-11 18:25:52 status half-installed distro-info-data:all 0.43ubuntu1.11
2022-11-11 18:25:52 status unpacked distro-info-data:all 0.43ubuntu1.11
2022-11-11 18:25:53 install libyaml-0-2:arm64 <none> 0.2.2-1
2022-11-11 18:25:53 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2022-11-11 18:25:53 status half-installed libyaml-0-2:arm64 0.2.2-1
2022-11-11 18:25:53 status unpacked libyaml-0-2:arm64 0.2.2-1
2022-11-11 18:25:53 install lsb-release:all <none> 11.1.0ubuntu2
2022-11-11 18:25:53 status half-installed lsb-release:all 11.1.0ubuntu2
2022-11-11 18:25:53 status unpacked lsb-release:all 11.1.0ubuntu2
2022-11-11 18:25:54 install python3-pkg-resources:all <none> 45.2.0-1
2022-11-11 18:25:54 status half-installed python3-pkg-resources:all 45.2.0-1
2022-11-11 18:25:54 status unpacked python3-pkg-resources:all 45.2.0-1
2022-11-11 18:25:55 install python3-six:all <none> 1.14.0-2
2022-11-11 18:25:55 status half-installed python3-six:all 1.14.0-2
2022-11-11 18:25:55 status unpacked python3-six:all 1.14.0-2
2022-11-11 18:25:55 install liblmdb0:arm64 <none> 0.9.24-1
2022-11-11 18:25:55 status half-installed liblmdb0:arm64 0.9.24-1
2022-11-11 18:25:55 status unpacked liblmdb0:arm64 0.9.24-1
2022-11-11 18:25:55 install python-apt-common:all <none> 2.0.0ubuntu0.20.04.8
2022-11-11 18:25:55 status half-installed python-apt-common:all 2.0.0ubuntu0.20.04.8
2022-11-11 18:25:55 status unpacked python-apt-common:all 2.0.0ubuntu0.20.04.8
2022-11-11 18:25:56 install python3-apt:arm64 <none> 2.0.0ubuntu0.20.04.8
2022-11-11 18:25:56 status half-installed python3-apt:arm64 2.0.0ubuntu0.20.04.8
2022-11-11 18:25:56 status unpacked python3-apt:arm64 2.0.0ubuntu0.20.04.8
2022-11-11 18:25:56 install libpackagekit-glib2-18:arm64 <none> 1.1.13-2ubuntu1.1
2022-11-11 18:25:56 status half-installed libpackagekit-glib2-18:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:25:56 status unpacked libpackagekit-glib2-18:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:25:56 install gir1.2-packagekitglib-1.0:arm64 <none> 1.1.13-2ubuntu1.1
2022-11-11 18:25:56 status half-installed gir1.2-packagekitglib-1.0:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:25:56 status unpacked gir1.2-packagekitglib-1.0:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:25:57 install libstemmer0d:arm64 <none> 0+svn585-2
2022-11-11 18:25:57 status half-installed libstemmer0d:arm64 0+svn585-2
2022-11-11 18:25:57 status unpacked libstemmer0d:arm64 0+svn585-2
2022-11-11 18:25:57 install libappstream4:arm64 <none> 0.12.10-2
2022-11-11 18:25:57 status half-installed libappstream4:arm64 0.12.10-2
2022-11-11 18:25:57 status unpacked libappstream4:arm64 0.12.10-2
2022-11-11 18:25:57 install libglib2.0-bin:arm64 <none> 2.64.6-1~ubuntu20.04.4
2022-11-11 18:25:57 status half-installed libglib2.0-bin:arm64 2.64.6-1~ubuntu20.04.4
2022-11-11 18:25:57 status unpacked libglib2.0-bin:arm64 2.64.6-1~ubuntu20.04.4
2022-11-11 18:25:57 install python3-certifi:all <none> 2019.11.28-1
2022-11-11 18:25:57 status half-installed python3-certifi:all 2019.11.28-1
2022-11-11 18:25:58 status unpacked python3-certifi:all 2019.11.28-1
2022-11-11 18:25:58 install python3-chardet:all <none> 3.0.4-4build1
2022-11-11 18:25:58 status half-installed python3-chardet:all 3.0.4-4build1
2022-11-11 18:25:58 status unpacked python3-chardet:all 3.0.4-4build1
2022-11-11 18:25:58 install python3-idna:all <none> 2.8-1
2022-11-11 18:25:58 status half-installed python3-idna:all 2.8-1
2022-11-11 18:25:58 status unpacked python3-idna:all 2.8-1
2022-11-11 18:25:59 install python3-urllib3:all <none> 1.25.8-2ubuntu0.1
2022-11-11 18:25:59 status half-installed python3-urllib3:all 1.25.8-2ubuntu0.1
2022-11-11 18:25:59 status unpacked python3-urllib3:all 1.25.8-2ubuntu0.1
2022-11-11 18:25:59 install python3-requests:all <none> 2.22.0-2ubuntu1
2022-11-11 18:25:59 status half-installed python3-requests:all 2.22.0-2ubuntu1
2022-11-11 18:25:59 status unpacked python3-requests:all 2.22.0-2ubuntu1
2022-11-11 18:26:00 install python3-requests-unixsocket:all <none> 0.2.0-2
2022-11-11 18:26:00 status half-installed python3-requests-unixsocket:all 0.2.0-2
2022-11-11 18:26:00 status unpacked python3-requests-unixsocket:all 0.2.0-2
2022-11-11 18:26:00 install python3-software-properties:all <none> 0.99.9.8
2022-11-11 18:26:00 status half-installed python3-software-properties:all 0.99.9.8
2022-11-11 18:26:00 status unpacked python3-software-properties:all 0.99.9.8
2022-11-11 18:26:01 install packagekit:arm64 <none> 1.1.13-2ubuntu1.1
2022-11-11 18:26:01 status half-installed packagekit:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:01 status triggers-pending dbus:arm64 1.12.16-2ubuntu2.3
2022-11-11 18:26:01 status unpacked packagekit:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:01 install software-properties-common:all <none> 0.99.9.8
2022-11-11 18:26:01 status half-installed software-properties-common:all 0.99.9.8
2022-11-11 18:26:02 status unpacked software-properties-common:all 0.99.9.8
2022-11-11 18:26:02 startup packages configure
2022-11-11 18:26:02 configure python3-pkg-resources:all 45.2.0-1 <none>
2022-11-11 18:26:02 status unpacked python3-pkg-resources:all 45.2.0-1
2022-11-11 18:26:02 status half-configured python3-pkg-resources:all 45.2.0-1
2022-11-11 18:26:04 status installed python3-pkg-resources:all 45.2.0-1
2022-11-11 18:26:04 configure liblmdb0:arm64 0.9.24-1 <none>
2022-11-11 18:26:04 status unpacked liblmdb0:arm64 0.9.24-1
2022-11-11 18:26:04 status half-configured liblmdb0:arm64 0.9.24-1
2022-11-11 18:26:04 status installed liblmdb0:arm64 0.9.24-1
2022-11-11 18:26:04 configure libyaml-0-2:arm64 0.2.2-1 <none>
2022-11-11 18:26:04 status unpacked libyaml-0-2:arm64 0.2.2-1
2022-11-11 18:26:04 status half-configured libyaml-0-2:arm64 0.2.2-1
2022-11-11 18:26:04 status installed libyaml-0-2:arm64 0.2.2-1
2022-11-11 18:26:04 configure distro-info-data:all 0.43ubuntu1.11 <none>
2022-11-11 18:26:04 status unpacked distro-info-data:all 0.43ubuntu1.11
2022-11-11 18:26:04 status half-configured distro-info-data:all 0.43ubuntu1.11
2022-11-11 18:26:04 status installed distro-info-data:all 0.43ubuntu1.11
2022-11-11 18:26:04 configure libglib2.0-bin:arm64 2.64.6-1~ubuntu20.04.4 <none>
2022-11-11 18:26:04 status unpacked libglib2.0-bin:arm64 2.64.6-1~ubuntu20.04.4
2022-11-11 18:26:04 status half-configured libglib2.0-bin:arm64 2.64.6-1~ubuntu20.04.4
2022-11-11 18:26:04 status installed libglib2.0-bin:arm64 2.64.6-1~ubuntu20.04.4
2022-11-11 18:26:04 configure libpackagekit-glib2-18:arm64 1.1.13-2ubuntu1.1 <none>
2022-11-11 18:26:04 status unpacked libpackagekit-glib2-18:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:04 status half-configured libpackagekit-glib2-18:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:04 status installed libpackagekit-glib2-18:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:04 configure python3-six:all 1.14.0-2 <none>
2022-11-11 18:26:04 status unpacked python3-six:all 1.14.0-2
2022-11-11 18:26:04 status half-configured python3-six:all 1.14.0-2
2022-11-11 18:26:05 status installed python3-six:all 1.14.0-2
2022-11-11 18:26:05 configure gir1.2-packagekitglib-1.0:arm64 1.1.13-2ubuntu1.1 <none>
2022-11-11 18:26:05 status unpacked gir1.2-packagekitglib-1.0:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:05 status half-configured gir1.2-packagekitglib-1.0:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:05 status installed gir1.2-packagekitglib-1.0:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:05 configure python3-chardet:all 3.0.4-4build1 <none>
2022-11-11 18:26:05 status unpacked python3-chardet:all 3.0.4-4build1
2022-11-11 18:26:05 status half-configured python3-chardet:all 3.0.4-4build1
2022-11-11 18:26:06 status installed python3-chardet:all 3.0.4-4build1
2022-11-11 18:26:07 configure python3-certifi:all 2019.11.28-1 <none>
2022-11-11 18:26:07 status unpacked python3-certifi:all 2019.11.28-1
2022-11-11 18:26:07 status half-configured python3-certifi:all 2019.11.28-1
2022-11-11 18:26:07 status installed python3-certifi:all 2019.11.28-1
2022-11-11 18:26:07 configure python3-idna:all 2.8-1 <none>
2022-11-11 18:26:07 status unpacked python3-idna:all 2.8-1
2022-11-11 18:26:08 status half-configured python3-idna:all 2.8-1
2022-11-11 18:26:09 status installed python3-idna:all 2.8-1
2022-11-11 18:26:09 configure python3-urllib3:all 1.25.8-2ubuntu0.1 <none>
2022-11-11 18:26:09 status unpacked python3-urllib3:all 1.25.8-2ubuntu0.1
2022-11-11 18:26:09 status half-configured python3-urllib3:all 1.25.8-2ubuntu0.1
2022-11-11 18:26:10 status installed python3-urllib3:all 1.25.8-2ubuntu0.1
2022-11-11 18:26:10 configure python-apt-common:all 2.0.0ubuntu0.20.04.8 <none>
2022-11-11 18:26:10 status unpacked python-apt-common:all 2.0.0ubuntu0.20.04.8
2022-11-11 18:26:10 status half-configured python-apt-common:all 2.0.0ubuntu0.20.04.8
2022-11-11 18:26:10 status installed python-apt-common:all 2.0.0ubuntu0.20.04.8
2022-11-11 18:26:10 configure libstemmer0d:arm64 0+svn585-2 <none>
2022-11-11 18:26:10 status unpacked libstemmer0d:arm64 0+svn585-2
2022-11-11 18:26:10 status half-configured libstemmer0d:arm64 0+svn585-2
2022-11-11 18:26:10 status installed libstemmer0d:arm64 0+svn585-2
2022-11-11 18:26:10 configure lsb-release:all 11.1.0ubuntu2 <none>
2022-11-11 18:26:10 status unpacked lsb-release:all 11.1.0ubuntu2
2022-11-11 18:26:10 status half-configured lsb-release:all 11.1.0ubuntu2
2022-11-11 18:26:10 status installed lsb-release:all 11.1.0ubuntu2
2022-11-11 18:26:10 configure python3-apt:arm64 2.0.0ubuntu0.20.04.8 <none>
2022-11-11 18:26:10 status unpacked python3-apt:arm64 2.0.0ubuntu0.20.04.8
2022-11-11 18:26:10 status half-configured python3-apt:arm64 2.0.0ubuntu0.20.04.8
2022-11-11 18:26:12 status installed python3-apt:arm64 2.0.0ubuntu0.20.04.8
2022-11-11 18:26:12 configure libappstream4:arm64 0.12.10-2 <none>
2022-11-11 18:26:12 status unpacked libappstream4:arm64 0.12.10-2
2022-11-11 18:26:12 status half-configured libappstream4:arm64 0.12.10-2
2022-11-11 18:26:12 status installed libappstream4:arm64 0.12.10-2
2022-11-11 18:26:12 configure python3-software-properties:all 0.99.9.8 <none>
2022-11-11 18:26:12 status unpacked python3-software-properties:all 0.99.9.8
2022-11-11 18:26:12 status half-configured python3-software-properties:all 0.99.9.8
2022-11-11 18:26:13 status installed python3-software-properties:all 0.99.9.8
2022-11-11 18:26:13 configure python3-requests:all 2.22.0-2ubuntu1 <none>
2022-11-11 18:26:13 status unpacked python3-requests:all 2.22.0-2ubuntu1
2022-11-11 18:26:13 status half-configured python3-requests:all 2.22.0-2ubuntu1
2022-11-11 18:26:14 status installed python3-requests:all 2.22.0-2ubuntu1
2022-11-11 18:26:14 configure packagekit:arm64 1.1.13-2ubuntu1.1 <none>
2022-11-11 18:26:14 status unpacked packagekit:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:14 status half-configured packagekit:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:16 status installed packagekit:arm64 1.1.13-2ubuntu1.1
2022-11-11 18:26:16 configure python3-requests-unixsocket:all 0.2.0-2 <none>
2022-11-11 18:26:16 status unpacked python3-requests-unixsocket:all 0.2.0-2
2022-11-11 18:26:16 status half-configured python3-requests-unixsocket:all 0.2.0-2
2022-11-11 18:26:17 status installed python3-requests-unixsocket:all 0.2.0-2
2022-11-11 18:26:17 configure software-properties-common:all 0.99.9.8 <none>
2022-11-11 18:26:17 status unpacked software-properties-common:all 0.99.9.8
2022-11-11 18:26:17 status half-configured software-properties-common:all 0.99.9.8
2022-11-11 18:26:18 status installed software-properties-common:all 0.99.9.8
2022-11-11 18:26:18 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2022-11-11 18:26:18 status half-configured libc-bin:arm64 2.31-0ubuntu9
2022-11-11 18:26:19 status installed libc-bin:arm64 2.31-0ubuntu9
2022-11-11 18:26:19 trigproc dbus:arm64 1.12.16-2ubuntu2.3 <none>
2022-11-11 18:26:19 status half-configured dbus:arm64 1.12.16-2ubuntu2.3
2022-11-11 18:26:19 status installed dbus:arm64 1.12.16-2ubuntu2.3
2022-11-11 18:28:25 startup archives unpack
2022-11-11 18:28:27 upgrade gcc-10-base:arm64 10-20200411-0ubuntu1 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:27 status half-configured gcc-10-base:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:27 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:27 status half-installed gcc-10-base:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:27 status unpacked gcc-10-base:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:27 startup packages configure
2022-11-11 18:28:27 configure gcc-10-base:arm64 10.3.0-1ubuntu1~20.04 <none>
2022-11-11 18:28:27 status unpacked gcc-10-base:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:27 status half-configured gcc-10-base:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:27 status installed gcc-10-base:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:27 startup archives unpack
2022-11-11 18:28:28 upgrade libstdc++6:arm64 10-20200411-0ubuntu1 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:28 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2022-11-11 18:28:28 status half-configured libstdc++6:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:28 status unpacked libstdc++6:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:28 status half-installed libstdc++6:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:28 status unpacked libstdc++6:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:29 startup packages configure
2022-11-11 18:28:29 configure libstdc++6:arm64 10.3.0-1ubuntu1~20.04 <none>
2022-11-11 18:28:29 status unpacked libstdc++6:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:29 status half-configured libstdc++6:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:29 status installed libstdc++6:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:29 startup archives unpack
2022-11-11 18:28:30 upgrade libgcc-s1:arm64 10-20200411-0ubuntu1 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:30 status half-configured libgcc-s1:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:30 status unpacked libgcc-s1:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:30 status half-installed libgcc-s1:arm64 10-20200411-0ubuntu1
2022-11-11 18:28:30 status unpacked libgcc-s1:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:30 startup packages configure
2022-11-11 18:28:30 configure libgcc-s1:arm64 10.3.0-1ubuntu1~20.04 <none>
2022-11-11 18:28:30 status unpacked libgcc-s1:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:30 status half-configured libgcc-s1:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:30 status installed libgcc-s1:arm64 10.3.0-1ubuntu1~20.04
2022-11-11 18:28:30 startup archives unpack
2022-11-11 18:28:31 install libtext-iconv-perl:arm64 <none> 1.7-7
2022-11-11 18:28:31 status half-installed libtext-iconv-perl:arm64 1.7-7
2022-11-11 18:28:31 status unpacked libtext-iconv-perl:arm64 1.7-7
2022-11-11 18:28:31 install libnuma1:arm64 <none> 2.0.12-1
2022-11-11 18:28:31 status half-installed libnuma1:arm64 2.0.12-1
2022-11-11 18:28:32 status unpacked libnuma1:arm64 2.0.12-1
2022-11-11 18:28:32 install libusb-1.0-0:arm64 <none> 2:1.0.23-2build1
2022-11-11 18:28:32 status half-installed libusb-1.0-0:arm64 2:1.0.23-2build1
